Date,Close,High,Low,Open,Volume
13-04-2022,4728.5,4728.5,4728.5,4728.5,0
18-04-2022,4728.5,4728.5,4728.5,4728.5,0
19-04-2022,4728.5,4728.5,4728.5,4728.5,0
20-04-2022,4684.419922,4738.75,4680,4738.75,10
21-04-2022,4692,4720,4692,4720,4
22-04-2022,4720,4720,4720,4720,2
25-04-2022,4647,4707.950195,4647,4691,17
26-04-2022,4662.950195,4662.950195,4638,4638,3
27-04-2022,4618,4710,4618,4672.600098,9
28-04-2022,4635.97998,4651.950195,4580,4630,15
29-04-2022,4635.97998,4635.97998,4635.97998,4635.97998,0
02-05-2022,4585,4670,4585,4670,28
04-05-2022,4558.009766,4699.990234,4558.009766,4674.700195,22
05-05-2022,4593.049805,4659,4593.049805,4599,41
06-05-2022,4656,4656,4656,4656,1
09-05-2022,4605.450195,4699.990234,4605.450195,4660,5
10-05-2022,4597.100098,4620,4597.100098,4620,2
11-05-2022,4603.75,4603.75,4557.049805,4590,3
12-05-2022,4573,4580,4573,4580,6
13-05-2022,4527.049805,4560,4527.049805,4560,2
16-05-2022,4483,4510,4483,4510,5
17-05-2022,4561,4741,4555,4741,28
18-05-2022,4495,4560,4495,4560,6
19-05-2022,4495,4495,4495,4495,0
20-05-2022,4565,4581.75,4549,4549,5
23-05-2022,4619,4638,4602,4638,47
24-05-2022,4595,4620,4571,4620,9
25-05-2022,4572.100098,4599,4572.100098,4595,5
26-05-2022,4554,4645,4554,4645,7
27-05-2022,4591,4683,4590.200195,4683,20
30-05-2022,4553.049805,4615.950195,4553.049805,4615.950195,15
31-05-2022,4553.049805,4553.049805,4553.049805,4553.049805,0
01-06-2022,4525,4571,4525,4571,8
02-06-2022,4570,4570,4570,4570,1
03-06-2022,4661.950195,4661.950195,4619,4619,3
06-06-2022,4604.660156,4630,4583,4630,14
07-06-2022,4552,4591,4552,4591,4
08-06-2022,4554.100098,4619,4551,4619,9
09-06-2022,4554.100098,4554.100098,4554.100098,4554.100098,0
10-06-2022,4575.459961,4580,4540.02002,4571,14
13-06-2022,4648.47998,4670,4622.350098,4630,22
14-06-2022,4520.410156,4620,4520,4620,19
15-06-2022,4520.410156,4520.410156,4520.410156,4520.410156,0
16-06-2022,4520.410156,4520.410156,4520.410156,4520.410156,0
17-06-2022,4520.410156,4520.410156,4520.410156,4520.410156,0
20-06-2022,4550,4587.950195,4540,4587.950195,10
21-06-2022,4550,4550,4550,4550,0
22-06-2022,4520,4530,4518.149902,4530,3
23-06-2022,4590,4590,4506,4549,7
24-06-2022,4530.549805,4589,4501,4501,38
27-06-2022,4570,4570,4561,4561,3
28-06-2022,4590,4590,4590,4590,2
29-06-2022,4590,4590,4590,4590,0
30-06-2022,4607,4629,4575,4620,4
01-07-2022,4628.049805,4660,4572.049805,4572.049805,5
04-07-2022,4709,4774.799805,4709,4774.799805,29
05-07-2022,4651.299805,4691,4651.299805,4691,7
06-07-2022,4572,4618.75,4571,4618.75,19
07-07-2022,4517.549805,4580,4516.100098,4580,5
08-07-2022,4589,4589,4559,4559,32
11-07-2022,4589,4589,4589,4589,0
12-07-2022,4589,4589,4589,4589,0
13-07-2022,4530,4550,4530,4550,6
14-07-2022,4531,4541,4531,4541,3
15-07-2022,4501,4511,4501,4511,13
18-07-2022,4501,4501,4501,4501,0
19-07-2022,4515,4531,4515,4531,2
20-07-2022,4515,4515,4515,4515,0
21-07-2022,4515,4515,4515,4515,0
22-07-2022,4515,4515,4515,4515,0
25-07-2022,4515,4515,4515,4515,0
26-07-2022,4540,4580,4540,4580,4
27-07-2022,4540,4560,4540,4560,2
28-07-2022,4540,4540,4540,4540,0
29-07-2022,4540,4540,4540,4540,0
01-08-2022,4649,4649,4615,4615,6
02-08-2022,4689,4689,4575,4600,23
03-08-2022,4620,4659,4581,4619,25
04-08-2022,4615,4625,4615,4625,11
05-08-2022,4615,4615,4615,4615,0
08-08-2022,4615,4655,4595.100098,4655,30
10-08-2022,4681,4681,4641,4656,82
11-08-2022,4681,4681,4679.899902,4679.899902,25
12-08-2022,4675,4706.950195,4640,4640,4
16-08-2022,4631,4786,4631,4786,18
17-08-2022,4631,4631,4631,4631,0
18-08-2022,4713.330078,4750,4640,4650,4
19-08-2022,4634,4711,4601,4711,19
22-08-2022,4575,4616,4571,4616,12
23-08-2022,4575,4575,4575,4575,0
24-08-2022,4575,4599,4560,4561,4
25-08-2022,4575,4575,4575,4575,0
26-08-2022,4601.299805,4611,4601.299805,4611,6
29-08-2022,4601.299805,4601.299805,4601.299805,4601.299805,0
30-08-2022,4620,4630,4601,4601,91
01-09-2022,4530,4561,4530,4561,5
02-09-2022,4520,4521,4519,4521,4
05-09-2022,4520,4520,4520,4520,0
06-09-2022,4560,4560,4560,4560,10
07-09-2022,4505.5,4541,4495,4541,17
08-09-2022,4594,4594,4594,4594,2
09-09-2022,4531,4588,4531,4588,2
12-09-2022,4531,4531,4531,4531,0
13-09-2022,4531,4531,4531,4531,0
14-09-2022,4483,4530,4483,4530,12
15-09-2022,4468.509766,4521,4467,4521,9
16-09-2022,4431,4468.52002,4431,4468.52002,30
19-09-2022,4408,4444,4408,4431,8
20-09-2022,4455,4460,4455,4460,2
21-09-2022,4431,4455,4421,4455,7
22-09-2022,4431,4431,4431,4431,0
23-09-2022,4460,4505,4460,4505,2
26-09-2022,4450,4450,4450,4450,1
27-09-2022,4425,4425,4400,4400,11
28-09-2022,4395,4395,4395,4395,10
29-09-2022,4499,4499,4460,4460,12
30-09-2022,4525,4525,4466,4489,54
03-10-2022,4530,4550,4530,4550,6
04-10-2022,4570,4570,4522,4560,41
06-10-2022,4660,4677,4620,4620,13
07-10-2022,4660,4660,4660,4660,0
10-10-2022,4548.5,4660,4548,4660,7
11-10-2022,4548.5,4548.5,4548.5,4548.5,0
12-10-2022,4548.5,4548.5,4548.5,4548.5,0
13-10-2022,4548.5,4548.5,4548.5,4548.5,0
14-10-2022,4501.100098,4579,4501.100098,4579,4
17-10-2022,4501.100098,4501.100098,4501.100098,4501.100098,0
18-10-2022,4501.100098,4501.100098,4501.100098,4501.100098,0
19-10-2022,4480,4510,4480,4510,6
20-10-2022,4480,4480,4480,4480,0
21-10-2022,4457.5,4476,4454,4476,4
24-10-2022,4620,4625,4555,4559,9
25-10-2022,4521,4541,4521,4541,2
27-10-2022,4521,4521,4521,4521,0
28-10-2022,4511,4530,4511,4530,22
31-10-2022,4511,4511,4511,4511,1
01-11-2022,4492,4501,4490,4501,5
02-11-2022,4525,4525,4525,4525,10
03-11-2022,4510,4510,4510,4510,1
04-11-2022,4510,4510,4510,4510,0
07-11-2022,4564,4564,4564,4564,10
09-11-2022,4680,4680,4610,4610,2
10-11-2022,4597.5,4600,4545,4581,10
11-11-2022,4674.75,4704,4650,4650,28
14-11-2022,4681,4695,4631,4655,6
15-11-2022,4738.990234,4738.990234,4715,4719,5
16-11-2022,4730,4730,4729,4729,17
17-11-2022,4728.189941,4730,4680,4680,17
18-11-2022,4728.189941,4728.189941,4728.189941,4728.189941,0
21-11-2022,4660,4705,4660,4705,4
22-11-2022,4695,4786,4695,4786,8
23-11-2022,4650.009766,4656,4641,4655,16
24-11-2022,4695,4695,4695,4695,2
25-11-2022,4695,4695,4695,4695,0
28-11-2022,4739.330078,4740,4730,4730,15
29-11-2022,4699,4705,4699,4705,5
30-11-2022,4699,4699,4699,4699,0
01-12-2022,4699,4699,4699,4699,0
02-12-2022,4782.450195,4782.450195,4765,4765,2
05-12-2022,4819,4822.950195,4793.299805,4795,17
06-12-2022,4755,4770,4716,4770,26
07-12-2022,4755,4755,4755,4755,0
08-12-2022,4755,4755,4755,4755,0
09-12-2022,4755,4755,4755,4755,0
12-12-2022,4755,4755,4755,4755,0
13-12-2022,4755,4755,4755,4755,0
14-12-2022,4755,4755,4755,4755,0
15-12-2022,4786.100098,4820,4786.100098,4820,7
16-12-2022,4786.100098,4786.100098,4786.100098,4786.100098,0
19-12-2022,4786.100098,4786.100098,4786.100098,4786.100098,0
20-12-2022,4899.899902,4899.899902,4830,4830,561
21-12-2022,4881.5,4890,4881,4890,163
22-12-2022,4880,4885,4880,4885,2
23-12-2022,4880,4880,4880,4880,0
26-12-2022,4880,4880,4880,4880,1
27-12-2022,4862.509766,4875,4850.009766,4865,5
28-12-2022,4862.509766,4862.509766,4862.509766,4862.509766,0
29-12-2022,4868,4868,4827,4831,29
30-12-2022,4847,4847.009766,4841,4847.009766,11
02-01-2023,4940,4940,4940,4940,1
03-01-2023,4985,5005,4950,4990,655
04-01-2023,4985,4985,4985,4985,0
05-01-2023,4945.149902,5010,4945.149902,5010,410
06-01-2023,4940.330078,4950,4927,4950,8
09-01-2023,5000,5055,4990,4990,5
10-01-2023,5000,5199,5000,5045,271
11-01-2023,5000,5000,5000,5000,0
12-01-2023,4995,5091,4995,5091,4
13-01-2023,4995,4995,4995,4995,0
16-01-2023,5065,5065,5065,5065,2
17-01-2023,5045,5080,5045,5080,24
18-01-2023,5029.5,5059,5011,5045,45
19-01-2023,5030,5141,5030,5141,4
20-01-2023,5062.25,5062.25,5062.25,5062.25,5
23-01-2023,5065,5085,5031,5055,5
24-01-2023,5065,5065,5065,5065,0
25-01-2023,5127.600098,5264.399902,5056,5075,16
27-01-2023,5127.600098,5127.600098,5127.600098,5127.600098,0
30-01-2023,5080,5125,5080,5125,4
31-01-2023,5070.990234,5101,5030,5080,53
01-02-2023,5169,5174,5105,5155,16
02-02-2023,5235,5235,5235,5235,1
03-02-2023,5155.799805,5160,5145,5160,25
06-02-2023,5073,5145,5073,5145,7
07-02-2023,5099,5100,5099,5100,4
08-02-2023,5120,5120,5120,5120,10
09-02-2023,5140,5145,5126,5145,11
10-02-2023,5060.100098,5090,5060.100098,5090,14
13-02-2023,5060.100098,5060.100098,5060.100098,5060.100098,0
14-02-2023,5058,5058,5055,5055,6
15-02-2023,5058,5058,5058,5058,0
16-02-2023,5034.990234,5038,4963,4963,43
17-02-2023,5000,5000,4991.049805,5000,12
20-02-2023,5000,5000,5000,5000,0
21-02-2023,5000,5000,5000,5000,0
22-02-2023,5000,5000,5000,5000,0
23-02-2023,4978.399902,5010,4978.399902,5010,5
24-02-2023,4978.399902,4978.399902,4978.399902,4978.399902,0
27-02-2023,4958.25,4980,4951,4980,4
28-02-2023,4922.5,4930,4915,4930,2
01-03-2023,5031.25,5042,4999,4999,4
02-03-2023,4971.149902,5035,4971.149902,5035,7
03-03-2023,4971.149902,4971.149902,4971.149902,4971.149902,0
06-03-2023,4971.149902,4971.149902,4971.149902,4971.149902,0
08-03-2023,4902.149902,4975,4902.149902,4975,4
09-03-2023,4902.149902,4902.149902,4902.149902,4902.149902,0
10-03-2023,4980,4985,4925,4925,6
13-03-2023,5078.930176,5109,5050,5063,7
14-03-2023,5082.850098,5082.850098,5057.350098,5057.350098,2
15-03-2023,5108.140137,5110,5082.850098,5082.850098,22
16-03-2023,5156.25,5199,5116,5199,32
17-03-2023,5156.25,5156.25,5156.25,5156.25,0
20-03-2023,5309.899902,5309.899902,5264.399902,5264.399902,39
21-03-2023,5227.859863,5360,5220,5360,25
22-03-2023,5210,5210,5210,5210,2
23-03-2023,5266.850098,5269,5266.850098,5269,2
24-03-2023,5289.950195,5289.950195,5269,5269,15
27-03-2023,5289.950195,5289.950195,5289.950195,5289.950195,0
28-03-2023,5227,5263.950195,5227,5250,3
29-03-2023,5227,5227,5227,5227,0
31-03-2023,5344.950195,5344.950195,5300,5300,2
03-04-2023,5295.299805,5320,5241,5320,74
05-04-2023,5438.950195,5453.950195,5384.899902,5384.899902,17
06-04-2023,5385,5410,5363,5410,11
10-04-2023,5375,5390,5310,5390,12
11-04-2023,5356,5410,5356,5410,17
12-04-2023,5423.47998,5427,5385,5385,6
13-04-2023,5445.609863,5469.899902,5444.990234,5444.990234,40
17-04-2023,5396.049805,5415,5390,5415,8
18-04-2023,5395,5395,5383,5383,5
19-04-2023,5395,5395,5395,5395,0
20-04-2023,5385,5385,5350,5350,2
21-04-2023,5385,5385,5385,5385,0
24-04-2023,5347,5347,5347,5347,55
25-04-2023,5347,5347,5347,5347,0
26-04-2023,5347,5347,5347,5347,0
27-04-2023,5347,5347,5347,5347,0
28-04-2023,5341.049805,5399,5271.75,5271.75,100
02-05-2023,5341.049805,5341.049805,5341.049805,5341.049805,6
03-05-2023,5463.75,5463.75,5395,5395,12
04-05-2023,5475,5475,5445.600098,5463.75,40
05-05-2023,5475,5475,5475,5475,0
08-05-2023,5421.049805,5455,5421.049805,5455,2
09-05-2023,5421.049805,5421.049805,5421.049805,5421.049805,0
10-05-2023,5485,5485,5470,5470,2
11-05-2023,5477,5485,5466.350098,5485,30
12-05-2023,5403.100098,5450,5387,5450,8
15-05-2023,5455,5457,5422,5425,27
16-05-2023,5441,5591,5441,5591,6
17-05-2023,5358,5378.350098,5352,5378.350098,14
18-05-2023,5358,5358,5358,5358,0
19-05-2023,5377.049805,5377.049805,5377,5377,3
22-05-2023,5377.049805,5377.049805,5377.049805,5377.049805,0
23-05-2023,5366.100098,5411,5366.100098,5411,5
24-05-2023,5410,5410,5410,5410,1
25-05-2023,5360,5365,5341.049805,5365,7
26-05-2023,5331.049805,5331.049805,5331.049805,5331.049805,2
29-05-2023,5368.549805,5520.75,5320,5340,15
30-05-2023,5370.399902,5370.399902,5370.399902,5370.399902,1
31-05-2023,5434,5467,5311,5311,333
01-06-2023,5316.299805,5361,5312,5340,64
02-06-2023,5386.600098,5386.600098,5370,5370,2
05-06-2023,5293.180176,5360,5293,5360,24
06-06-2023,5335,5340.950195,5325,5325,11
07-06-2023,5328.850098,5328.850098,5315,5315,4
08-06-2023,5281.049805,5330,5281.049805,5330,4
09-06-2023,5342.049805,5342.049805,5310,5310,4
12-06-2023,5315.5,5315.5,5290,5310,4
13-06-2023,5315.5,5315.5,5315.5,5315.5,0
14-06-2023,5262,5310,5261,5310,9
15-06-2023,5250,5290,5250,5290,2
16-06-2023,5285,5290,5285,5290,2
19-06-2023,5261,5287,5250,5285,32
20-06-2023,5261,5261,5261,5261,0
21-06-2023,5200.009766,5250,5200.009766,5250,14
22-06-2023,5189.930176,5236.25,5186,5236.25,63
23-06-2023,5180,5188.950195,5160,5160,3
26-06-2023,5180,5180,5180,5180,0
27-06-2023,5180,5180,5180,5180,0
28-06-2023,5170,5170,5159.049805,5170,5
30-06-2023,5136.350098,5170,5136.350098,5170,7
03-07-2023,5169.950195,5265,5160,5265,7
04-07-2023,5196.899902,5198.899902,5181,5190,4
05-07-2023,5200,5200,5200,5200,1
06-07-2023,5237,5248,5230,5230,4
07-07-2023,5200,5237,5168.75,5237,23
10-07-2023,5243,5243,5230,5230,2
11-07-2023,5228,5228,5202,5221.100098,9
12-07-2023,5228,5228,5228,5228,0
13-07-2023,5302.950195,5302.950195,5260,5260,8
14-07-2023,5302.950195,5302.950195,5302.950195,5302.950195,0
17-07-2023,5255,5280,5255,5280,10
18-07-2023,5255,5255,5255,5255,0
19-07-2023,5343.799805,5344,5300,5300,51
20-07-2023,5339.950195,5356,5295,5315,18
21-07-2023,5275,5290,5275,5290,2
24-07-2023,5275,5275,5275,5275,0
25-07-2023,5275,5275,5275,5275,0
26-07-2023,5310,5310,5300,5300,2
27-07-2023,5292,5300,5291,5300,9
28-07-2023,5292,5292,5292,5292,0
31-07-2023,5292,5292,5292,5292,0
01-08-2023,5292,5292,5292,5292,27
02-08-2023,5257,5295,5257,5295,6
03-08-2023,5257,5257,5257,5257,0
04-08-2023,5257,5257,5257,5257,0
07-08-2023,5260,5260,5260,5260,1
08-08-2023,5260,5260,5260,5260,0
09-08-2023,5260,5260,5260,5260,0
10-08-2023,5223.299805,5254.370117,5223.299805,5250,3
11-08-2023,5240,5240,5214.100098,5233,4
14-08-2023,5246.169922,5250,5246.169922,5250,4
16-08-2023,5246.169922,5246.169922,5246.169922,5246.169922,0
17-08-2023,5200,5205,5200,5205,4
18-08-2023,5190,5190,5190,5190,2
21-08-2023,5190,5190,5190,5190,0
22-08-2023,5190,5190,5190,5190,0
23-08-2023,5209.5,5210,5188,5210,20
24-08-2023,5209.5,5209.5,5209.5,5209.5,0
25-08-2023,5203,5203,5200,5200,2
28-08-2023,5203,5203,5203,5203,0
29-08-2023,5203,5203,5203,5203,0
30-08-2023,5255.75,5255.75,5250,5250,2
31-08-2023,5255.75,5255.75,5255.75,5255.75,11
01-09-2023,5255.75,5255.75,5255.75,5255.75,0
04-09-2023,5255.75,5255.75,5255.75,5255.75,0
05-09-2023,5252.200195,5286.100098,5252.200195,5286.100098,3
06-09-2023,5252.200195,5252.200195,5252.200195,5252.200195,0
07-09-2023,5218.009766,5240,5215.009766,5240,3
08-09-2023,5218.009766,5218.009766,5218.009766,5218.009766,0
11-09-2023,5268,5269,5260,5269,4
12-09-2023,5211.700195,5211.700195,5175,5190.009766,6
13-09-2023,5210,5210,5161,5200,13
14-09-2023,5210,5210,5210,5210,0
15-09-2023,5210,5210,5210,5210,0
18-09-2023,5210,5210,5210,5210,0
20-09-2023,5210,5210,5210,5210,0
21-09-2023,5235,5238.049805,5211,5211,433
22-09-2023,5225.680176,5253.950195,5225.680176,5235,23
25-09-2023,5225.680176,5225.680176,5225.680176,5225.680176,0
26-09-2023,5225.680176,5225.680176,5225.680176,5225.680176,0
27-09-2023,5225.680176,5225.680176,5225.680176,5225.680176,0
28-09-2023,5136.279785,5153,5136.279785,5153,2
29-09-2023,5136.279785,5136.279785,5136.279785,5136.279785,0
03-10-2023,5136.279785,5136.279785,5136.279785,5136.279785,0
04-10-2023,5025.100098,5053,5025.100098,5053,2
05-10-2023,5057,5060,5057,5057,4
06-10-2023,5070,5077,5070,5070,4
09-10-2023,5112.350098,5197,5112.350098,5128.200195,45
10-10-2023,5154,5157,5154,5157,2
11-10-2023,5127.600098,5127.600098,5127.600098,5127.600098,4
12-10-2023,5127.600098,5127.600098,5127.600098,5127.600098,0
13-10-2023,5127.600098,5127.600098,5127.600098,5127.600098,0
16-10-2023,5127.600098,5127.600098,5127.600098,5127.600098,0
17-10-2023,5127.600098,5127.600098,5127.600098,5127.600098,0
18-10-2023,5289.47998,5318.950195,5255,5255,8
19-10-2023,5289.47998,5289.47998,5289.47998,5289.47998,0
20-10-2023,5368.600098,5368.600098,5368.600098,5368.600098,1
23-10-2023,5434.27002,5440.450195,5368.600098,5368.600098,20
25-10-2023,5363.049805,5375,5359,5375,36
26-10-2023,5421.549805,5430,5404.649902,5404.649902,4
27-10-2023,5387.310059,5387.310059,5385.220215,5385.350098,5
30-10-2023,5410,5410,5410,5410,4
31-10-2023,5411.850098,5411.850098,5375,5375,2
01-11-2023,5411.850098,5411.850098,5411.850098,5411.850098,0
02-11-2023,5414.450195,5414.450195,5390,5390,101
03-11-2023,5414.450195,5414.450195,5414.450195,5414.450195,0
06-11-2023,5381.330078,5400,5357,5400,15
07-11-2023,5381.330078,5381.330078,5381.330078,5381.330078,0
08-11-2023,5374.950195,5374.950195,5000,5311,32
09-11-2023,5322,5349,5322,5335,3
10-11-2023,5370.72998,5370.72998,5350,5350,4
13-11-2023,5484.930176,5484.930176,5484.930176,5484.930176,0
15-11-2023,5390,5390,5380,5380,14
16-11-2023,5336,5381,5336,5367,46
17-11-2023,5425,5425,5425,5425,4
20-11-2023,5425,5425,5396.149902,5407.049805,7
21-11-2023,5435,5456,5425,5425,17
22-11-2023,5500,5500,5500,5500,3
23-11-2023,5500,5500,5500,5500,0
24-11-2023,5500,5500,5500,5500,0
28-11-2023,5485,5495,5485,5495,3
29-11-2023,5485,5485,5485,5485,0
30-11-2023,5485,5485,5485,5485,0
01-12-2023,5540,5550,5540,5550,43
04-12-2023,5630,5666.950195,5630,5666.950195,5
05-12-2023,5519,5549.950195,5489.25,5490,11
06-12-2023,5519,5519,5519,5519,0
07-12-2023,5515,5525,5515,5525,2
08-12-2023,5533.75,5533.75,5533.75,5533.75,1
11-12-2023,5436.299805,5436.299805,5436.299805,5436.299805,2
12-12-2023,5410,5415,5410,5415,200
13-12-2023,5410,5410,5410,5410,0
14-12-2023,5521.220215,5553,5487.799805,5487.799805,27
15-12-2023,5501.009766,5501.009766,5501.009766,5501.009766,5
18-12-2023,5501.009766,5501.009766,5501.009766,5501.009766,0
19-12-2023,5485,5497,5485,5497,2
20-12-2023,5547.399902,5550.950195,5517,5517,12
21-12-2023,5512.379883,5542.049805,5512.379883,5542.049805,8
22-12-2023,5512.379883,5512.379883,5512.379883,5512.379883,0
26-12-2023,5606.990234,5606.990234,5606.990234,5606.990234,1
27-12-2023,5621,5691,5596.399902,5691,18
28-12-2023,5621,5621,5621,5621,0
29-12-2023,5621,5621,5621,5621,0
01-01-2024,5639.529785,5643.049805,5625,5637,4
02-01-2024,5622.569824,5635,5622.569824,5635,6
03-01-2024,5622.569824,5622.569824,5622.569824,5622.569824,0
04-01-2024,5622.569824,5622.569824,5622.569824,5622.569824,0
05-01-2024,5553,5599.899902,5553,5557.609863,8
08-01-2024,5553,5553,5553,5553,0
09-01-2024,5522.049805,5522.049805,5505,5505,2
10-01-2024,5522.049805,5522.049805,5522.049805,5522.049805,0
11-01-2024,5522.049805,5522.049805,5522.049805,5522.049805,0
12-01-2024,5522.049805,5522.049805,5522.049805,5522.049805,0
15-01-2024,5574.25,5581.5,5567,5567,2
16-01-2024,5530,5543,5530,5543,2
17-01-2024,5517.950195,5557,5516.950195,5536,5
18-01-2024,5480,5490,5436,5473,60
19-01-2024,5531.990234,5531.990234,5531.990234,5531.990234,1
23-01-2024,5531.990234,5531.990234,5531.990234,5531.990234,0
24-01-2024,5543.850098,5543.850098,5543.850098,5543.850098,1
25-01-2024,5543.850098,5543.850098,5543.850098,5543.850098,0
29-01-2024,5540,5544,5474,5537,60
30-01-2024,5548.649902,5548.649902,5523,5523,2
31-01-2024,5548.649902,5548.649902,5548.649902,5548.649902,0
01-02-2024,5548.649902,5548.649902,5548.649902,5548.649902,0
02-02-2024,5600,5600,5589.990234,5589.990234,3
05-02-2024,5525.299805,5553,5525.299805,5553,5
06-02-2024,5833,5833,5540,5540,56
07-02-2024,5568,5579,5550,5550,42
08-02-2024,5566.890137,5567,5565,5565,37
09-02-2024,5573.990234,5574,5519,5533,21
12-02-2024,5512.399902,5574,5512.399902,5574,19
13-02-2024,5512.399902,5512.399902,5512.399902,5512.399902,0
14-02-2024,5425,5463,5425,5463,6
15-02-2024,5445,5445,5445,5445,1
16-02-2024,5474.649902,5490,5433,5467,37
19-02-2024,5498,5498,5446,5487,27
20-02-2024,5498,5498,5498,5498,0
21-02-2024,5498,5498,5498,5498,0
22-02-2024,5498,5498,5498,5498,0
23-02-2024,5498,5498,5498,5498,0
26-02-2024,5498,5498,5498,5498,0
27-02-2024,5514.950195,5535,5514.950195,5535,26
28-02-2024,5514.899902,5514.899902,5514.899902,5514.899902,1
29-02-2024,5527.299805,5527.299805,5527.299805,5527.299805,1
01-03-2024,5527.299805,5527.299805,5527.299805,5527.299805,0
04-03-2024,5644.950195,5644.950195,5580,5580,10
05-03-2024,5692.5,5692.5,5685,5692.299805,3
06-03-2024,5714.399902,5757,5673,5673,19
07-03-2024,5794.950195,5794.950195,5757,5757,2
11-03-2024,5835.049805,5835.049805,5835.049805,5835.049805,1
12-03-2024,5835.049805,5835.049805,5835.049805,5835.049805,0
13-03-2024,5825,5825,5803,5803,3
14-03-2024,5852,5907,5850,5867,10
15-03-2024,5819,5819,5810,5813,3
18-03-2024,5785,5793,5753,5793,11
19-03-2024,5818,5837.700195,5797,5797,44
20-03-2024,5818,5818,5818,5818,8
21-03-2024,5818,5818,5818,5818,0
22-03-2024,5848.25,5903,5848.25,5903,4
26-03-2024,5840.100098,5912,5840.100098,5887,44
27-03-2024,5870,5870,5870,5870,1
28-03-2024,5870,5870,5870,5870,0
01-04-2024,5870,5870,5870,5870,0
02-04-2024,5870,5870,5870,5870,0
03-04-2024,5870,5870,5870,5870,0
04-04-2024,6210,6210,6210,6210,5
05-04-2024,6155,6173,6133,6173,8
08-04-2024,6309.029785,6309.350098,6227,6227,6
09-04-2024,6309.029785,6309.029785,6309.029785,6309.029785,0
10-04-2024,6309.029785,6309.029785,6309.029785,6309.029785,0
12-04-2024,6500,6500,6435.209961,6435.209961,13
15-04-2024,6410,6557,6410,6497,32
16-04-2024,6532,6532,6465,6465,26
18-04-2024,6520,6520,6473,6503,109
19-04-2024,6521.049805,6577,6521.049805,6533,34
22-04-2024,6457,6521.049805,6457,6521.049805,6
23-04-2024,6298.200195,6467,6293,6427,38
24-04-2024,6361,6361,6311,6311,10
25-04-2024,6312.939941,6387,6311,6343,55
26-04-2024,6420,6420,6397,6397,2
29-04-2024,6428.879883,6435,6420,6420,49
30-04-2024,6360.049805,6400,6360.049805,6400,24
02-05-2024,6360.049805,6360.049805,6360.049805,6360.049805,0
03-05-2024,6329.990234,6329.990234,6251,6251,4
06-05-2024,6329.990234,6329.990234,6329.990234,6329.990234,0
07-05-2024,6329.990234,6329.990234,6329.990234,6329.990234,0
08-05-2024,6316.049805,6323,6316.049805,6323,2
09-05-2024,6316.049805,6316.049805,6316.049805,6316.049805,0
10-05-2024,6497.950195,6498,6377,6377,30
13-05-2024,6385,6500,6380,6500,28
14-05-2024,6362.009766,6367,6335.200195,6367,38
15-05-2024,6438.700195,6457.649902,6407,6407,3
16-05-2024,6438.700195,6438.700195,6438.700195,6438.700195,0
17-05-2024,6495,6587.75,6463,6587.75,81
21-05-2024,6551.200195,6551.200195,6551.200195,6551.200195,1
22-05-2024,6559,6559,6528.100098,6528.100098,35
23-05-2024,6449,6480.100098,6407,6480.100098,112
24-05-2024,6348.629883,6437,6345.890137,6417,44
27-05-2024,6375,6375,6375,6375,5
28-05-2024,6419,6419,6375,6375,14
29-05-2024,6419,6419,6419,6419,0
30-05-2024,6351,6419,6351,6419,9
31-05-2024,6409,6409,6377,6377,2
03-06-2024,6340,6355.049805,6281,6313,46
04-06-2024,6380,6431.950195,6365,6387,13
05-06-2024,6380,6380,6380,6380,0
06-06-2024,6405,6459,6405,6412,6
07-06-2024,6405,6405,6405,6405,0
10-06-2024,6282.899902,6310.100098,6281,6310.100098,50
11-06-2024,6282.899902,6282.899902,6282.899902,6282.899902,0
12-06-2024,6313.299805,6313.299805,6313.299805,6313.299805,5
13-06-2024,6313.299805,6313.299805,6313.299805,6313.299805,3
14-06-2024,6313.299805,6313.299805,6313.299805,6313.299805,0
18-06-2024,6365,6365,6320.299805,6365,13
19-06-2024,6365,6365,6365,6365,0
20-06-2024,6365,6365,6365,6365,0
21-06-2024,6461,6465,6457,6457,2
24-06-2024,6363,6383,6363,6383,2
25-06-2024,6342.600098,6365,6317,6333,12
26-06-2024,6338,6338,6337,6337,2
27-06-2024,6310,6362,6281.049805,6318,169
28-06-2024,6384.569824,6384.580078,6348,6348,84
01-07-2024,6363.279785,6370,6336.490234,6368,39
02-07-2024,6385,6385,6385,6385,67
03-07-2024,6385,6385,6385,6385,2
04-07-2024,6385,6385,6385,6385,0
05-07-2024,6458,6458,6405,6447,11
08-07-2024,6489,6489,6436,6458,8
09-07-2024,6400,6450,6400,6423,8
10-07-2024,6448,6541,6448,6541,4
11-07-2024,6448,6448,6448,6448,0
12-07-2024,6448,6448,6448,6448,0
15-07-2024,6448,6448,6448,6448,0
16-07-2024,6448,6448,6448,6448,0
18-07-2024,6580,6580,6575,6575,6
19-07-2024,6492.200195,6571,6415.25,6571,12
22-07-2024,6545,6545,6545,6545,1
23-07-2024,6448,6538,6301,6527,120
24-07-2024,6264.02002,6366.549805,6260,6337.490234,70
25-07-2024,6146.129883,6201.049805,6112,6201.049805,80
26-07-2024,6184,6199,6127,6191.049805,65
29-07-2024,6190,6268,6187,6204,61
30-07-2024,6100,6150,6095,6150,89
31-07-2024,6163,6163,6127,6127,2
